,gameMode_name,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,team_0_crowns,opponent_0_crowns
0,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Skeletons,Baby Dragon,Archer Queen,Barbarian Barrel,Elixir Golem,The Log,Archers,Mega Knight,Mega Minion,Guards,Knight,Dark Prince,1.0,0.0
1,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Skeletons,Baby Dragon,Archer Queen,Barbarian Barrel,Archer Queen,Mega Knight,Electro Spirit,Giant Snowball,Bandit,Royal Ghost,Lightning,Ram Rider,1.0,0.0
2,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Royal Giant,Hunter,Bats,Fireball,Fisherman,Skeletons,Golden Knight,The Log,0.0,1.0
3,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Mega Minion,Miner,Arrows,Baby Dragon,Lava Hound,Guards,Tombstone,Flying Machine,1.0,0.0
4,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Ice Spirit,Archer Queen,The Log,Fireball,Giant,Prince,Mega Minion,Zap,0.0,1.0
5,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Lava Hound,The Log,Goblin Gang,Mini P.E.K.K.A,Minions,Mega Minion,Fireball,Balloon,1.0,0.0
6,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Rocket,Tornado,Goblins,Hog Rider,Executioner,Valkyrie,The Log,Ice Spirit,1.0,0.0
7,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Knight,Bomb Tower,Tornado,Magic Archer,Wall Breakers,Miner,Spear Goblins,Fireball,3.0,0.0
8,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Arrows,Night Witch,Barbarian Barrel,Goblin Cage,Lightning,Electro Dragon,Firecracker,Golem,1.0,0.0
9,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Arrows,Minion Horde,Fireball,Rage,Skeleton Army,Balloon,Witch,Inferno Dragon,1.0,0.0
10,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Skeleton King,Miner,Mortar,Bats,Minion Horde,Fireball,Skeleton Army,Spear Goblins,1.0,0.0
11,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Electro Spirit,Fireball,Archers,Skeletons,X-Bow,Knight,Tesla,The Log,0.0,1.0
12,Friendly,Baby Dragon,Graveyard,Poison,Valkyrie,Archer Queen,Tornado,Tombstone,Barbarian Barrel,Fireball,Minion Horde,Cannon Cart,Mortar,Guards,Spear Goblins,The Log,Miner,1.0,0.0
13,Ladder,Archer Queen,Skeletons,Fire Spirit,Hog Rider,Ice Golem,Fireball,The Log,Cannon,Bandit,Miner,Skeleton Army,Bats,Electro Wizard,Prince,Zap,Mega Knight,1.0,0.0
14,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Miner,The Log,Wall Breakers,Poison,Valkyrie,Bomb Tower,Goblin Gang,Bats,0.0,1.0
15,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Magic Archer,Fireball,Zap,Bandit,P.E.K.K.A,Royal Ghost,Battle Ram,Electro Wizard,1.0,0.0
16,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Lava Hound,Miner,Poison,Skeleton Dragons,Archer Queen,Barbarian Barrel,Goblin Cage,Zappies,0.0,1.0
17,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Magic Archer,The Log,Miner,Wall Breakers,Bomb Tower,Valkyrie,Tornado,Spear Goblins,1.0,0.0
18,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Giant,Inferno Dragon,Arrows,Skeleton Army,Witch,Poison,Graveyard,Dark Prince,1.0,0.0
19,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Golem,Clone,Baby Dragon,Bomber,Golden Knight,Tornado,Minion Horde,Night Witch,1.0,0.0
20,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Firecracker,Skeleton Barrel,Giant Skeleton,Skeleton Army,Valkyrie,Inferno Tower,The Log,Goblin Barrel,2.0,1.0
21,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Electro Dragon,Tornado,Electro Giant,Barbarian Barrel,Baby Dragon,Golden Knight,Guards,Earthquake,1.0,0.0
22,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Prince,Dart Goblin,Rocket,The Log,Golden Knight,Princess,Rascals,Goblin Barrel,0.0,1.0
23,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Bandit,Royal Hogs,Dart Goblin,Goblin Hut,Cannon Cart,Lightning,Zap,Mother Witch,1.0,0.0
24,Challenge_AllCards_EventDeck,Poison,Graveyard,Valkyrie,Tombstone,Tornado,Baby Dragon,Archer Queen,Barbarian Barrel,Minions,Fireball,Zap,Electro Wizard,Bandit,Battle Ram,Royal Ghost,Skeleton King,1.0,0.0
0,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Electro Wizard,Giant,Arrows,Inferno Dragon,The Log,Furnace,Witch,Goblin Gang,1.0,0.0
1,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Skeletons,Rocket,The Log,Goblin Barrel,Electro Spirit,Valkyrie,Tesla,Princess,1.0,0.0
2,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Dart Goblin,The Log,Valkyrie,Electro Spirit,Guards,Goblin Barrel,Tesla,Rocket,1.0,0.0
3,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,X-Bow,Archer Queen,Knight,Skeletons,The Log,Electro Spirit,Fireball,Tesla,0.0,1.0
4,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Baby Dragon,Tornado,Barbarian Hut,Electro Dragon,Elixir Golem,Battle Healer,Barbarian Barrel,Heal Spirit,2.0,1.0
5,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Skeletons,Bomber,Electro Giant,Tombstone,Tornado,Earthquake,Prince,Archer Queen,0.0,1.0
6,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Elixir Golem,Bomber,Rage,Battle Healer,Inferno Dragon,Arrows,Electro Dragon,Elite Barbarians,1.0,0.0
7,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Mega Knight,Magic Archer,Inferno Dragon,Electro Spirit,Ram Rider,Dark Prince,Lightning,Barbarian Barrel,0.0,1.0
8,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Tombstone,Tornado,Poison,Baby Dragon,Knight,Graveyard,Barbarian Barrel,Ice Wizard,1.0,0.0
9,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Mortar,Archer Queen,Fireball,Miner,Bats,Guards,The Log,Knight,1.0,0.0
10,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Graveyard,Ice Wizard,Tornado,Poison,Valkyrie,Bomber,Tombstone,Baby Dragon,1.0,0.0
11,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Giant,Dark Prince,Prince,Golden Knight,Lightning,Arrows,Electro Wizard,Mega Minion,1.0,0.0
12,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Graveyard,Ice Wizard,Valkyrie,Baby Dragon,Goblin Cage,Poison,Tornado,Barbarian Barrel,1.0,0.0
13,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Executioner,The Log,Poison,Bandit,Prince,Dark Prince,Hunter,Electro Wizard,1.0,0.0
14,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Mega Knight,Ram Rider,Inferno Dragon,Giant Snowball,Archer Queen,Bandit,Poison,Barbarian Barrel,0.0,1.0
15,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Archer Queen,Baby Dragon,Skeletons,Barbarian Barrel,Tombstone,Valkyrie,Poison,Graveyard,1.0,0.0
16,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Golden Knight,Electro Wizard,Mother Witch,Dark Prince,P.E.K.K.A,Poison,Barbarian Barrel,Ram Rider,1.0,0.0
17,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Knight,Hog Rider,Earthquake,Fire Spirit,Skeletons,Archer Queen,The Log,Bomb Tower,0.0,1.0
18,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Mother Witch,Giant Skeleton,The Log,Zappies,Skeleton King,Royal Giant,Fireball,Skeleton Army,0.0,1.0
19,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Archer Queen,Royal Hogs,Earthquake,Skeletons,The Log,Goblin Cage,Fire Spirit,Royal Delivery,1.0,0.0
20,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Electro Spirit,Goblin Cage,Royal Hogs,Royal Recruits,Zappies,Fireball,Flying Machine,Barbarian Barrel,1.0,0.0
21,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Minion Horde,Mortar,Freeze,Furnace,Royal Giant,Ice Wizard,Hog Rider,Giant,3.0,0.0
22,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Ice Wizard,Inferno Dragon,Tornado,Bowler,Freeze,Graveyard,Valkyrie,Baby Dragon,1.0,0.0
23,Challenge_AllCards_EventDeck,Bats,Guards,Mortar,Miner,Rascals,The Log,Fireball,Dart Goblin,Dart Goblin,Rascals,Guards,Princess,Goblin Barrel,The Log,Prince,Rocket,1.0,0.0
24,Ladder,Cannon,Royal Hogs,Earthquake,Royal Delivery,Skeletons,Fire Spirit,The Log,Archer Queen,Princess,Inferno Tower,Goblin Barrel,Electro Spirit,Goblin Gang,The Log,Rocket,Knight,3.0,0.0
0,Friendly,Electro Spirit,Archers,Skeletons,Knight,The Log,Tesla,X-Bow,Fireball,Graveyard,Electro Wizard,Bowler,Baby Dragon,Tornado,Valkyrie,Freeze,Inferno Dragon,0.0,1.0
1,Showdown_Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Golem,Baby Dragon,Lumberjack,Mega Minion,Bomber,Electro Dragon,Elite Barbarians,Tornado,0.0,3.0
2,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Mega Minion,Fireball,Miner,Zap,Prince,Night Witch,Dark Prince,Goblin Giant,2.0,1.0
3,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Tesla,Skeletons,Earthquake,The Log,Hog Rider,Valkyrie,Firecracker,Ice Spirit,1.0,0.0
4,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,P.E.K.K.A,Electro Wizard,Bandit,Elite Barbarians,Wizard,Poison,Zap,Tornado,1.0,0.0
5,Showdown_Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Tombstone,Skeleton King,Fireball,Barbarian Barrel,Dark Prince,Inferno Dragon,Graveyard,Tornado,0.0,1.0
6,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Mortar,The Log,Miner,Knight,Bats,Guards,Archer Queen,Fireball,1.0,0.0
7,Showdown_Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Mortar,Electro Wizard,Mini P.E.K.K.A,Fireball,Goblin Barrel,Bats,The Log,Electro Spirit,1.0,0.0
8,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Electro Giant,Tornado,Witch,Fisherman,Skeleton King,Mega Minion,Lightning,Skeleton Army,1.0,0.0
9,TripleElixir_Ladder,Fire Spirit,Ice Golem,Mortar,Firecracker,Earthquake,Hog Rider,Cannon Cart,Archer Queen,Golem,Lightning,Skeleton Army,Tornado,Barbarian Barrel,Baby Dragon,Night Witch,Mini P.E.K.K.A,2.0,1.0
10,MirrorDeck_Friendly,Mirror,Goblin Barrel,Golem,Wizard,Barbarians,Electro Wizard,Goblins,Poison,Mirror,Goblin Barrel,Golem,Wizard,Barbarians,Electro Wizard,Goblins,Poison,2.0,0.0
11,MirrorDeck_Friendly,Mirror,Battle Ram,Balloon,Musketeer,Valkyrie,Inferno Dragon,Electro Spirit,The Log,Mirror,Battle Ram,Balloon,Musketeer,Valkyrie,Inferno Dragon,Electro Spirit,The Log,1.0,2.0
12,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Archers,Electro Spirit,Tesla,Rocket,Skeletons,Knight,X-Bow,The Log,3.0,0.0
13,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Royal Giant,Mega Minion,Golden Knight,Electro Spirit,Mother Witch,Fisherman,Lightning,Barbarian Barrel,1.0,0.0
14,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Graveyard,Knight,Ice Wizard,Baby Dragon,Tombstone,Poison,Barbarian Barrel,Tornado,1.0,0.0
15,MirrorDeck_Friendly,Mirror,Miner,Giant,Musketeer,Rascals,Electro Wizard,Heal Spirit,Barbarian Barrel,Mirror,Miner,Giant,Musketeer,Rascals,Electro Wizard,Heal Spirit,Barbarian Barrel,1.0,0.0
16,Ladder,Hog Rider,Archer Queen,The Log,Earthquake,Skeletons,Bomb Tower,Fire Spirit,Knight,Bowler,Electro Wizard,Graveyard,Ice Wizard,Inferno Dragon,Freeze,Tornado,Valkyrie,1.0,0.0
17,Ladder,X-Bow,Rocket,Valkyrie,Skeletons,Archer Queen,Tesla,The Log,Electro Spirit,Zap,Golden Knight,Miner,Princess,Goblin Gang,Minion Horde,Skeleton Army,Goblin Barrel,1.0,0.0
18,Ladder,X-Bow,Rocket,Valkyrie,Skeletons,Archer Queen,Tesla,The Log,Electro Spirit,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,1.0,0.0
19,Ladder,X-Bow,Rocket,Valkyrie,Skeletons,Archer Queen,Tesla,The Log,Electro Spirit,Archer Queen,Bandit,Electro Spirit,Barbarian Barrel,Lightning,Mega Knight,Ram Rider,Royal Ghost,0.0,3.0
20,Showdown_Ladder,Electro Spirit,Archers,Skeletons,Knight,The Log,Tesla,X-Bow,Fireball,Graveyard,Skeleton Army,Skeletons,Skeleton King,The Log,Mega Minion,Tornado,Tombstone,1.0,0.0
21,Ladder,X-Bow,Rocket,Valkyrie,Skeletons,Archer Queen,Tesla,The Log,Electro Spirit,Royal Recruits,Zappies,Flying Machine,Royal Hogs,Electro Spirit,Goblin Cage,Arrows,Barbarian Barrel,1.0,0.0
22,RAMRIDER_Rage_Buff_Tournament,Ram Rider,Archer Queen,Mega Knight,Royal Ghost,Lightning,Giant Snowball,Electro Spirit,Bandit,Ram Rider,Graveyard,Witch,Electro Wizard,Giant Skeleton,Freeze,Wizard,Zap,3.0,1.0
23,RAMRIDER_Rage_Buff_Tournament,Ram Rider,Archer Queen,Mega Knight,Royal Ghost,Lightning,Giant Snowball,Electro Spirit,Bandit,Ram Rider,Archer Queen,Fireball,Skeletons,Elite Barbarians,Cannon,Ice Spirit,Tornado,1.0,0.0
24,RAMRIDER_Rage_Buff_Tournament,Ram Rider,Archer Queen,Mega Knight,Royal Ghost,Lightning,Giant Snowball,Electro Spirit,Bandit,Ram Rider,Skeleton Army,Royal Delivery,Valkyrie,Archer Queen,Cannon,Mirror,Zappies,2.0,1.0
25,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Princess,Miner,Inferno Dragon,The Log,Valkyrie,Ice Wizard,Freeze,Mega Knight,,3.0
26,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,P.E.K.K.A,Elixir Collector,Mirror,Zap,Bandit,Rage,Clone,Spear Goblins,,3.0
27,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Furnace,Battle Ram,Prince,Minion Horde,Night Witch,P.E.K.K.A,Fire Spirit,Battle Healer,,0.0
28,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Giant Skeleton,Wizard,Bats,Arrows,Royal Giant,Valkyrie,Mega Knight,Skeleton Army,,3.0
29,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Hog Rider,Archers,Sparky,Firecracker,Balloon,Executioner,X-Bow,Dart Goblin,,0.0
30,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Mini P.E.K.K.A,Royal Hogs,Inferno Dragon,Goblin Barrel,Magic Archer,Ram Rider,Witch,Baby Dragon,,0.0
31,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Fisherman,Mini P.E.K.K.A,Hog Rider,Earthquake,Zappies,Skeletons,The Log,Wall Breakers,,0.0
32,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Baby Dragon,Royal Hogs,Witch,Spear Goblins,Poison,Arrows,Royal Ghost,Mega Knight,,0.0
33,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,P.E.K.K.A,Tornado,Goblin Barrel,Executioner,Hog Rider,Archers,Bomber,Knight,,3.0
34,ClanWar_BoatBattle,Bomber,Dark Prince,Knight,Electro Spirit,Fireball,Cannon Cart,Valkyrie,Tesla,Elixir Golem,Ice Wizard,Hog Rider,Skeleton Army,Executioner,Guards,Battle Ram,Inferno Dragon,,3.0
0,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball,1.0,0.0
1,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Fireball,P.E.K.K.A,Battle Ram,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Zap,1.0,0.0
2,Friendly,Giant,Giant Snowball,Night Witch,Skeleton Army,Bowler,Graveyard,Arrows,Bats,Knight,Guards,Miner,Bats,Archer Queen,Mortar,Poison,The Log,2.0,1.0
3,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,P.E.K.K.A,Magic Archer,Elixir Golem,Zappies,Dark Prince,Tornado,Electro Dragon,Earthquake,1.0,0.0
4,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Electro Wizard,Barbarian Barrel,Tornado,Baby Dragon,Lightning,Goblin Cage,Valkyrie,Royal Giant,0.0,1.0
5,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Bowler,Electro Wizard,Baby Dragon,Inferno Dragon,Graveyard,Valkyrie,Tornado,Freeze,1.0,0.0
6,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Hog Rider,Musketeer,Ice Golem,Cannon,Ice Spirit,Skeletons,Fireball,The Log,1.0,0.0
7,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Giant,Dark Prince,Prince,Zap,Mega Minion,Arrows,Electro Wizard,Fireball,1.0,0.0
8,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Golden Knight,Royal Recruits,Arrows,Fireball,Goblin Cage,Zappies,Flying Machine,Royal Hogs,0.0,1.0
9,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Electro Spirit,Earthquake,The Log,Royal Hogs,Tesla,Royal Delivery,Dart Goblin,Skeletons,0.0,3.0
10,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Valkyrie,Tornado,Ice Spirit,Zap,Miner,Executioner,Balloon,Skeletons,0.0,1.0
11,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,P.E.K.K.A,Poison,Ram Rider,Dark Prince,Magic Archer,Bandit,Electro Wizard,Barbarian Barrel,1.0,0.0
12,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Archers,Electro Spirit,Tesla,Rocket,Skeletons,Knight,X-Bow,The Log,1.0,0.0
13,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Elite Barbarians,Magic Archer,Bandit,Goblin Drill,Electro Wizard,Royal Ghost,Arrows,Cannon Cart,1.0,0.0
14,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Skeleton Army,Inferno Dragon,Graveyard,Witch,Skeleton King,Fireball,Arrows,Tombstone,1.0,0.0
15,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Barbarian Barrel,Dark Prince,Royal Hogs,Bats,Mega Knight,Electro Spirit,Archer Queen,Lightning,0.0,1.0
16,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Golem,Barbarian Barrel,Lightning,Ice Wizard,Baby Dragon,Night Witch,Tornado,Goblin Cage,1.0,0.0
17,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Balloon,Barbarian Barrel,Electro Dragon,Inferno Dragon,Bowler,Lumberjack,Tornado,Freeze,1.0,0.0
18,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,0.0,1.0
19,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Electro Wizard,Zap,Balloon,Inferno Dragon,Mega Knight,Fireball,Bandit,Lumberjack,0.0,1.0
20,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Valkyrie,Mega Knight,Miner,Inferno Dragon,Electro Wizard,Bandit,Skeleton Barrel,Zap,Spear Goblins,1.0,0.0
21,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Knight,Elixir Golem,Arrows,Miner,Battle Healer,Rage,Electro Dragon,Inferno Dragon,Night Witch,1.0,3.0
22,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Golden Knight,Bowler,Baby Dragon,Tornado,Graveyard,Inferno Dragon,Electro Wizard,Valkyrie,Freeze,0.0,1.0
23,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Golden Knight,The Log,Wall Breakers,Tesla,Valkyrie,Spear Goblins,Miner,Archer Queen,Fireball,0.0,1.0
24,Ladder,Inferno Tower,Electro Spirit,Guards,Princess,Goblin Barrel,Rocket,The Log,Golden Knight,Rocket,Goblin Barrel,The Log,Ice Spirit,Knight,Princess,Goblin Gang,Inferno Tower,1.0,0.0
0,Showdown_Ladder,Barbarian Barrel,Inferno Dragon,Electro Giant,Lightning,Tombstone,Tornado,Golden Knight,Mother Witch,P.E.K.K.A,Battle Ram,Fireball,Zap,Archer Queen,Royal Ghost,Bandit,Electro Wizard,1.0,0.0
1,Showdown_Ladder,Barbarian Barrel,Inferno Dragon,Electro Giant,Lightning,Tombstone,Tornado,Golden Knight,Mother Witch,Zap,Fireball,Minions,Ram Rider,Bandit,Royal Ghost,Electro Wizard,P.E.K.K.A,2.0,1.0
2,Showdown_Ladder,Barbarian Barrel,Inferno Dragon,Electro Giant,Lightning,Tombstone,Tornado,Golden Knight,Mother Witch,Magic Archer,Mini P.E.K.K.A,The Log,Tesla,Hog Rider,Valkyrie,Archer Queen,Tornado,3.0,0.0
3,Challenge_AllCards_EventDeck,Miner,The Log,Fire Spirit,Skeletons,Poison,Valkyrie,Tesla,Mega Minion,Tornado,Arrows,Lightning,Mega Minion,Electro Giant,Fisherman,Mini P.E.K.K.A,Golden Knight,0.0,1.0
4,Challenge_AllCards_EventDeck,Miner,The Log,Fire Spirit,Skeletons,Poison,Valkyrie,Tesla,Mega Minion,Balloon,Lava Hound,Lightning,Goblin Gang,Minions,Arrows,Tombstone,Mega Minion,1.0,0.0
