,0,1,2,3,4,5,6,7,8,9,result
12883,P.E.K.K.A,Royal Ghost,Ram Rider,Electro Wizard,Mother Witch,Golden Knight,Fireball,The Log,0.0,1.0,lose
12884,Cannon Cart,Mortar,Magic Archer,Miner,Minion Horde,The Log,Guards,Fireball,0.0,1.0,lose
12885,Electro Giant,Prince,Dark Prince,Baby Dragon,Lightning,Tornado,Mega Minion,Bomber,0.0,1.0,lose
12886,P.E.K.K.A,Electro Wizard,Barbarian Barrel,Fireball,Archer Queen,Ram Rider,Bandit,Dark Prince,0.0,1.0,lose
12887,Archers,Electro Spirit,Fireball,Knight,Skeletons,Tesla,The Log,X-Bow,1.0,0.0,win
12888,Archer Queen,Magic Archer,Battle Ram,Barbarian Barrel,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,0.0,1.0,lose
12889,Hog Rider,Musketeer,Fireball,Ice Golem,Cannon,The Log,Skeletons,Ice Spirit,0.0,1.0,lose
12890,Giant,Night Witch,Lightning,Wizard,Dark Prince,Tombstone,Miner,Tornado,0.0,1.0,lose
12891,Golem,Electro Dragon,Lumberjack,Heal Spirit,Tornado,Baby Dragon,Elite Barbarians,Bomber,0.0,1.0,lose
12892,Ice Wizard,Graveyard,Barbarian Barrel,Baby Dragon,Poison,Valkyrie,Tornado,Tombstone,1.0,0.0,win
12893,Mega Knight,Inferno Dragon,Skeleton Barrel,Spear Goblins,Miner,Goblin Gang,Zap,Bats,1.0,0.0,win
12894,Fireball,Zap,Electro Wizard,Balloon,P.E.K.K.A,Goblin Gang,Musketeer,Dark Prince,0.0,1.0,lose
12895,Lumberjack,Barbarian Barrel,Bowler,Balloon,Electro Dragon,Inferno Dragon,Freeze,Tornado,1.0,0.0,win
12896,Dark Prince,Musketeer,Arrows,Skeleton Army,Skeletons,Graveyard,Bats,Giant,2.0,1.0,win
12897,Baby Dragon,Barbarian Barrel,Tombstone,Graveyard,Poison,Archer Queen,Valkyrie,Tornado,0.0,1.0,lose
12898,Golem,Dark Prince,Tornado,Baby Dragon,Mega Minion,Prince,Electro Dragon,Lightning,0.0,1.0,lose
12899,Arrows,Minion Horde,Giant,Firecracker,Valkyrie,Rocket,Musketeer,Skeleton Army,0.0,1.0,lose
12900,Bats,Dart Goblin,Royal Giant,Mega Knight,Princess,Skeleton Army,Prince,Goblin Barrel,1.0,0.0,win
12901,Mega Knight,Minion Horde,Valkyrie,Wizard,Rage,Skeleton Army,Goblin Barrel,Balloon,1.0,3.0,lose
12902,Giant,Graveyard,Witch,Dark Prince,Minions,Skeleton Army,Arrows,Giant Snowball,0.0,3.0,lose
12903,Mortar,Miner,Dart Goblin,Rascals,The Log,Guards,Fireball,Bats,1.0,2.0,lose
12904,Hog Rider,Ice Golem,Cannon,Musketeer,Skeletons,Ice Spirit,Fireball,The Log,1.0,3.0,lose
12905,Graveyard,Knight,Ice Wizard,Baby Dragon,Tombstone,Poison,Barbarian Barrel,Tornado,0.0,1.0,lose
12906,P.E.K.K.A,Magic Archer,Elixir Golem,Zappies,Dark Prince,Tornado,Electro Dragon,Earthquake,0.0,1.0,lose
12907,Goblin Barrel,Valkyrie,Skeletons,Electro Spirit,Princess,Tesla,Rocket,The Log,0.0,1.0,lose
12908,P.E.K.K.A,Battle Ram,Bandit,Royal Ghost,Electro Wizard,Archer Queen,Fireball,Zap,1.0,0.0,win
12909,Lava Hound,Inferno Dragon,Miner,Arrows,Balloon,Skeleton Dragons,Barbarians,Zap,0.0,1.0,lose
12910,Lightning,Prince,Mega Minion,Electro Wizard,The Log,Giant,Arrows,Dark Prince,1.0,0.0,win
12911,Mega Knight,Wall Breakers,Bats,Zap,Archer Queen,Miner,Prince,Bandit,1.0,0.0,win
12912,Ram Rider,Baby Dragon,Royal Ghost,Electro Wizard,P.E.K.K.A,Barbarian Barrel,Golden Knight,Lightning,1.0,0.0,win
12913,Golem,Electro Dragon,Baby Dragon,Mega Minion,Lumberjack,Elite Barbarians,Tornado,Barbarian Barrel,0.0,1.0,lose
12914,The Log,Guards,Furnace,Inferno Tower,Dark Prince,Miner,Fireball,Minion Horde,0.0,1.0,lose
12915,Bandit,Cannon Cart,Dark Prince,Fireball,Mother Witch,Goblin Drill,Electro Wizard,The Log,1.0,0.0,win
12916,Mega Knight,Giant Snowball,Bandit,Archer Queen,Royal Ghost,Lightning,Electro Spirit,Ram Rider,0.0,1.0,lose
12917,Electro Giant,Golden Knight,Tornado,Lightning,Skeletons,Barbarian Barrel,Goblin Cage,Baby Dragon,0.0,1.0,lose
12918,Skeleton King,Balloon,Dart Goblin,Bowler,Goblin Hut,Skeleton Army,Bats,Freeze,0.0,1.0,lose
12919,Royal Giant,Dark Prince,The Log,Mini P.E.K.K.A,Lightning,Goblin Cage,Firecracker,Mega Minion,0.0,1.0,lose
12920,Lumberjack,Balloon,Tornado,Barbarian Barrel,Inferno Dragon,Bowler,Electro Dragon,Freeze,0.0,1.0,lose
12921,Electro Giant,Tornado,Witch,Fisherman,Skeleton King,Mega Minion,Lightning,Skeleton Army,0.0,1.0,lose
12922,Balloon,Cannon,Executioner,Valkyrie,Miner,Skeletons,Zap,Tornado,0.0,3.0,lose
12923,Electro Wizard,Bowler,Inferno Dragon,Graveyard,Valkyrie,Tornado,Baby Dragon,Freeze,0.0,1.0,lose
12924,Mega Knight,Elite Barbarians,Prince,Bandit,Electro Wizard,Heal Spirit,Rage,Zap,2.0,1.0,win
12925,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball,1.0,0.0,win
12926,Electro Giant,Prince,Tornado,Lightning,Bats,Archer Queen,Tombstone,Barbarian Barrel,0.0,1.0,lose
12927,Mega Knight,Bandit,Ram Rider,Royal Ghost,Electro Wizard,Barbarian Barrel,Poison,Magic Archer,1.0,0.0,win
12928,Baby Dragon,Barbarian Hut,Electro Dragon,Fireball,Battle Healer,Elixir Golem,Tornado,Barbarian Barrel,3.0,2.0,win
12929,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball,0.0,1.0,lose
12930,Zap,Magic Archer,Royal Hogs,Dark Prince,Barbarian Barrel,Archer Queen,Bandit,Barbarians,1.0,0.0,win
12931,Electro Giant,Earthquake,Tombstone,Archer Queen,Skeletons,Bomber,Tornado,Prince,2.0,1.0,win
12932,Mega Knight,Inferno Dragon,Bats,Bandit,Miner,Goblin Gang,Skeleton Barrel,Zap,2.0,1.0,win
12933,Knight,Tornado,Archers,Mortar,Rocket,The Log,Skeletons,Ice Spirit,0.0,3.0,lose
12934,Lava Hound,Balloon,Mega Minion,Skeleton Dragons,Guards,Zap,Fireball,Tombstone,1.0,2.0,lose
12935,Elixir Golem,Inferno Dragon,Arrows,Elite Barbarians,Electro Dragon,Heal Spirit,Rage,Battle Healer,1.0,3.0,lose
12936,Archers,Skeletons,Tesla,Rocket,Electro Spirit,Knight,X-Bow,The Log,1.0,3.0,lose
12937,Goblin Giant,Rage,Zap,Sparky,Heal Spirit,Elite Barbarians,Archer Queen,Mega Minion,1.0,3.0,lose
12938,Bats,Inferno Tower,Ice Golem,Giant Snowball,Miner,The Log,Rascals,Balloon,1.0,0.0,win
12939,Miner,Valkyrie,Fireball,Spear Goblins,Tesla,Bats,Wall Breakers,The Log,1.0,0.0,win
12940,Lava Hound,Mega Minion,Tombstone,Barbarians,Lightning,Zap,Skeleton Dragons,Balloon,1.0,2.0,lose
12941,Skeletons,Fire Spirit,Royal Delivery,Royal Hogs,Earthquake,The Log,Archer Queen,Goblin Cage,1.0,3.0,lose
12942,Balloon,Lumberjack,Archer Queen,Electro Spirit,Dark Prince,Mother Witch,Freeze,Elite Barbarians,1.0,0.0,win
12943,Electro Giant,Bomber,Archer Queen,Skeletons,Goblin Cage,Lightning,Tornado,Dark Prince,1.0,3.0,lose
12944,P.E.K.K.A,Tornado,Freeze,Ice Wizard,Baby Dragon,Balloon,Zap,Lumberjack,1.0,2.0,lose
12945,Giant,Arrows,Giant Snowball,Archer Queen,Dark Prince,Skeleton Army,Graveyard,Bats,1.0,0.0,win
12946,Giant,Three Musketeers,Elixir Collector,Battle Ram,Minion Horde,Goblin Gang,Bats,Zap,2.0,1.0,win
12947,P.E.K.K.A,Zap,Battle Ram,Electro Wizard,Bandit,Fireball,Magic Archer,Royal Ghost,0.0,1.0,lose
12948,Lava Hound,Balloon,Arrows,Fireball,Bomber,Minions,Inferno Dragon,Skeleton Army,2.0,1.0,win
12949,Lava Hound,Balloon,Arrows,Fireball,Bomber,Minions,Inferno Dragon,Skeleton Army,3.0,0.0,win
12950,Giant,Skeleton Army,Dark Prince,Witch,Graveyard,Inferno Dragon,Fireball,Arrows,0.0,1.0,lose
12951,Mega Minion,Elite Barbarians,Lumberjack,Golem,Arrows,Zap,Electro Wizard,Night Witch,1.0,0.0,win
12952,Mega Knight,Bats,Musketeer,Bandit,Wall Breakers,Barbarian Barrel,Miner,Zap,1.0,2.0,lose
12953,Electro Giant,Dark Prince,Inferno Dragon,Bomber,Mother Witch,Lightning,Goblin Cage,Tornado,0.0,1.0,lose
12954,Giant,Giant Snowball,Skeleton Army,Minions,Graveyard,Musketeer,Arrows,Dark Prince,1.0,2.0,lose
12955,Giant,Graveyard,Musketeer,Mini P.E.K.K.A,Skeleton Army,Bats,Arrows,Giant Snowball,3.0,2.0,win
12956,Valkyrie,Musketeer,Tornado,The Log,Hog Rider,Elite Barbarians,Ice Spirit,Executioner,1.0,2.0,lose
12957,Baby Dragon,Ice Wizard,Inferno Dragon,Valkyrie,Tornado,Bowler,Graveyard,Freeze,1.0,0.0,win
12958,Bandit,Barbarian Barrel,Cannon Cart,Electro Wizard,Heal Spirit,Golden Knight,Magic Archer,Royal Ghost,0.0,1.0,lose
12959,P.E.K.K.A,Battle Ram,Fireball,Zap,Bandit,Royal Ghost,Electro Wizard,Archer Queen,0.0,1.0,lose
12960,Princess,Rocket,Knight,Goblin Gang,Goblin Barrel,Electro Spirit,The Log,Inferno Tower,0.0,3.0,lose
12961,Balloon,Skeleton Barrel,Knight,Archers,The Log,Giant Snowball,Royal Delivery,Inferno Tower,2.0,1.0,win
12962,P.E.K.K.A,Poison,Ram Rider,Dark Prince,Magic Archer,Bandit,Electro Wizard,Barbarian Barrel,0.0,1.0,lose
12963,Mega Knight,Electro Wizard,Arrows,Inferno Dragon,The Log,Miner,Bandit,Bats,0.0,1.0,lose
12964,Archer Queen,Fireball,Knight,Guards,The Log,Mortar,Bats,Miner,1.0,0.0,win
12965,Giant,Fireball,Witch,Prince,Skeleton Army,Bats,Goblin Gang,Zap,1.0,0.0,win
12966,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,0.0,1.0,lose
12967,Mega Knight,Archer Queen,Ram Rider,Lightning,Bandit,Royal Ghost,Barbarian Barrel,Giant Snowball,0.0,1.0,lose
12968,Royal Giant,Sparky,Minions,Skeleton Army,Inferno Tower,Fireball,The Log,Zap,0.0,1.0,lose
12969,Bandit,Ram Rider,Royal Ghost,Giant Snowball,Electro Spirit,Lightning,Mega Knight,Archer Queen,1.0,0.0,win
12970,Hunter,The Log,Heal Spirit,Poison,Royal Hogs,Skeletons,Ice Golem,Three Musketeers,0.0,3.0,lose
12971,The Log,Bats,Cannon Cart,Spear Goblins,Ram Rider,Mortar,Rocket,Wall Breakers,1.0,3.0,lose
12972,Lava Hound,Balloon,Guards,Mega Minion,Tombstone,Skeleton Dragons,Fireball,Zap,1.0,2.0,lose
12973,Ice Spirit,Fire Spirit,Knight,Electro Wizard,The Log,Hog Rider,Rocket,Inferno Tower,0.0,3.0,lose
12974,Royal Giant,Dark Prince,Lightning,The Log,Electro Wizard,Mega Minion,Fisherman,Electro Spirit,0.0,1.0,lose
12975,Elixir Golem,Battle Healer,Electro Dragon,Baby Dragon,Barbarian Hut,Tornado,Barbarian Barrel,Heal Spirit,1.0,0.0,win
12976,Golem,Skeleton King,Graveyard,Skeleton Army,Night Witch,Inferno Dragon,Arrows,Fireball,3.0,0.0,win
12977,Poison,Goblin Cage,Electro Wizard,Mega Minion,Skeletons,Golden Knight,Graveyard,Barbarian Barrel,0.0,1.0,lose
12978,Royal Ghost,Bandit,Dark Prince,Electro Wizard,Archer Queen,P.E.K.K.A,Poison,Zap,0.0,1.0,lose
12979,Tornado,Executioner,Cannon Cart,Hog Rider,Lightning,Skeletons,The Log,Electro Wizard,0.0,1.0,lose
12980,Electro Giant,Prince,Tornado,Earthquake,Skeletons,Archer Queen,Tombstone,Barbarian Barrel,0.0,1.0,lose
12981,Hog Rider,Valkyrie,Earthquake,The Log,Firecracker,Tesla,Electro Spirit,Skeletons,0.0,1.0,lose
12982,Goblin Cage,Arrows,Royal Recruits,Zappies,Royal Hogs,Fireball,Flying Machine,Barbarian Barrel,0.0,1.0,lose
12983,Mega Knight,Musketeer,Mega Minion,Zap,Prince,Goblin Cage,Dark Prince,Fireball,0.0,1.0,lose
12984,Bowler,Inferno Dragon,Baby Dragon,Freeze,Balloon,Tornado,Lumberjack,Barbarian Barrel,0.0,1.0,lose
12985,Balloon,Bowler,Baby Dragon,Inferno Dragon,Lumberjack,Tornado,Barbarian Barrel,Freeze,0.0,1.0,lose
12986,Dark Prince,Miner,Sparky,Goblin Giant,Minion Horde,Bats,Spear Goblins,Zap,0.0,1.0,lose
12987,Electro Spirit,Archer Queen,Skeletons,Valkyrie,The Log,Tesla,X-Bow,Rocket,1.0,0.0,win
12988,Fireball,Fisherman,Zappies,Skeleton Army,Royal Giant,Skeleton King,The Log,Mother Witch,0.0,2.0,lose
12989,P.E.K.K.A,Magic Archer,Royal Ghost,Fireball,Electro Wizard,Bandit,Battle Ram,Zap,0.0,1.0,lose
12990,Archers,Electro Spirit,Fireball,Knight,Skeletons,Tesla,The Log,X-Bow,0.0,1.0,lose
12991,Archers,The Log,Fireball,Knight,Skeletons,Tesla,X-Bow,Ice Spirit,1.0,0.0,win
12992,Goblin Barrel,Princess,The Log,Bomb Tower,Skeleton Barrel,Dart Goblin,Golden Knight,Skeleton Army,1.0,0.0,win
12993,Arrows,Giant,Bowler,Giant Snowball,Bats,Skeleton Army,Graveyard,Night Witch,1.0,2.0,lose
12994,Musketeer,Ice Golem,Fire Spirit,Fireball,Cannon,Skeletons,Hog Rider,The Log,1.0,0.0,win
12995,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
12996,Skeleton King,Fireball,Skeleton Army,Dart Goblin,Minion Horde,Mortar,Bats,Miner,1.0,0.0,win
12997,P.E.K.K.A,Electro Wizard,Barbarian Barrel,Fireball,Archer Queen,Ram Rider,Bandit,Dark Prince,1.0,0.0,win
12998,Lava Hound,P.E.K.K.A,Dark Prince,The Log,Fireball,Zap,Electro Wizard,Minions,2.0,1.0,win
12999,Knight,Tornado,Archers,Mortar,Rocket,The Log,Skeletons,Ice Spirit,1.0,0.0,win
13000,Goblin Barrel,Rocket,Valkyrie,Goblin Gang,The Log,Ice Spirit,Princess,Inferno Tower,1.0,0.0,win
13001,Flying Machine,Lava Hound,Barbarians,Goblin Cage,Electro Dragon,Mega Minion,Arrows,Miner,0.0,1.0,lose
13002,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball,1.0,0.0,win
13003,Knight,X-Bow,Electro Spirit,Fireball,Tesla,Skeletons,The Log,Archer Queen,2.0,0.0,win
13004,Skeletons,Electro Spirit,Goblin Barrel,Princess,Ice Spirit,Skeleton Barrel,Dart Goblin,The Log,1.0,2.0,lose
13005,Goblin Gang,Giant Skeleton,Zap,Miner,Hog Rider,Goblin Barrel,Archers,Bats,1.0,0.0,win
13006,Goblin Barrel,Rocket,Valkyrie,Goblin Gang,The Log,Ice Spirit,Princess,Inferno Tower,0.0,1.0,lose
13007,The Log,Princess,Goblin Barrel,Rocket,Valkyrie,Golden Knight,Goblin Gang,Inferno Tower,0.0,3.0,lose
13008,Goblin Barrel,Rocket,Valkyrie,Goblin Gang,The Log,Ice Spirit,Princess,Inferno Tower,0.0,1.0,lose
13009,Archer Queen,Hog Rider,Valkyrie,Tesla,Skeletons,Fire Spirit,The Log,Earthquake,0.0,1.0,lose
13010,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,1.0,0.0,win
13011,Golem,Night Witch,Bomber,Mega Minion,Baby Dragon,Zap,Tornado,Lumberjack,3.0,1.0,win
13012,Tombstone,Graveyard,Knight,Ice Wizard,Baby Dragon,Poison,Barbarian Barrel,Tornado,1.0,2.0,lose
13013,Royal Giant,Royal Recruits,Electro Wizard,Valkyrie,Fisherman,The Log,Archers,Fireball,0.0,1.0,lose
13014,Inferno Dragon,Magic Archer,Fireball,Electro Spirit,Lumberjack,Golden Knight,Ram Rider,Barbarian Barrel,0.0,3.0,lose
13015,Mega Minion,Goblin Cage,Graveyard,Tornado,Valkyrie,Baby Dragon,Barbarian Barrel,Fireball,0.0,1.0,lose
13016,Barbarian Barrel,Electro Spirit,Fisherman,Fireball,Skeleton Dragons,Zappies,Ram Rider,Royal Recruits,1.0,0.0,win
13017,P.E.K.K.A,Baby Dragon,Lightning,Giant Snowball,Barbarian Barrel,Electro Wizard,Ram Rider,Bandit,1.0,2.0,lose
13018,Mega Knight,Prince,Goblin Barrel,Skeleton Army,Hog Rider,Wizard,Minion Horde,Arrows,0.0,1.0,lose
13019,Fireball,Electro Dragon,Battle Healer,Inferno Dragon,Rage,Elixir Golem,Arrows,Night Witch,1.0,3.0,lose
13020,Royal Recruits,Flying Machine,Goblin Cage,Fireball,Zappies,Royal Hogs,The Log,Arrows,1.0,0.0,win
13021,Valkyrie,Graveyard,Ice Wizard,Freeze,Mega Minion,Tombstone,Bowler,Tornado,1.0,0.0,win
13022,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight,1.0,0.0,win
13023,Wall Breakers,Bandit,Royal Ghost,Princess,Golden Knight,Royal Recruits,Elite Barbarians,Magic Archer,3.0,1.0,win
13024,Mega Knight,Bats,Musketeer,Bandit,Wall Breakers,Barbarian Barrel,Miner,Zap,0.0,1.0,lose
13025,Giant,Mini P.E.K.K.A,Arrows,Minion Horde,Dark Prince,Sparky,Zap,Bats,1.0,2.0,lose
13026,Graveyard,Inferno Dragon,Bowler,Arrows,Archer Queen,Cannon Cart,Valkyrie,Fireball,1.0,0.0,win
13027,Minions,Cannon Cart,Archer Queen,Miner,Mortar,The Log,Guards,Fireball,0.0,1.0,lose
13028,Archer Queen,Royal Hogs,Skeletons,Earthquake,Royal Delivery,Cannon,Fire Spirit,The Log,1.0,0.0,win
13029,Goblin Drill,Flying Machine,Dark Prince,Arrows,Royal Recruits,Zappies,Fisherman,Electro Spirit,3.0,0.0,win
13030,Flying Machine,Knight,Archers,Zap,P.E.K.K.A,Freeze,Graveyard,Bats,0.0,1.0,lose
13031,Electro Wizard,Royal Hogs,Minions,Royal Ghost,Bandit,P.E.K.K.A,Zap,Fireball,1.0,0.0,win
13032,Electro Spirit,P.E.K.K.A,Royal Ghost,Golden Knight,Electro Wizard,Ram Rider,Zap,Fireball,0.0,1.0,lose
13033,Ice Golem,Hog Rider,Musketeer,Lightning,Cannon,Ice Spirit,Skeletons,The Log,0.0,1.0,lose
13034,Royal Hogs,Three Musketeers,Barbarians,Heal Spirit,Bats,Barbarian Barrel,Magic Archer,Ice Golem,1.0,0.0,win
13035,Barbarian Barrel,Balloon,Tornado,Freeze,Electro Dragon,Lumberjack,P.E.K.K.A,Baby Dragon,0.0,1.0,lose
13036,Ice Wizard,Baby Dragon,Tornado,Tombstone,Poison,Valkyrie,Graveyard,Barbarian Barrel,1.0,0.0,win
13037,Elixir Golem,Night Witch,Fireball,Electro Dragon,Rage,Inferno Dragon,Arrows,Battle Healer,2.0,3.0,lose
13038,Cannon,Fire Spirit,Skeletons,Royal Hogs,Earthquake,Royal Delivery,The Log,Archer Queen,1.0,0.0,win
13039,Goblin Drill,Flying Machine,Dark Prince,Arrows,Royal Recruits,Zappies,Fisherman,Electro Spirit,1.0,0.0,win
13040,Golem,Skeleton King,Graveyard,Skeleton Army,Night Witch,Inferno Dragon,Fireball,Arrows,3.0,1.0,win
13041,Goblin Barrel,Rocket,Knight,Inferno Tower,Goblin Gang,Princess,Ice Spirit,The Log,0.0,1.0,lose
13042,Bowler,Baby Dragon,Balloon,Lumberjack,Inferno Dragon,Tornado,Barbarian Barrel,Freeze,1.0,0.0,win
13043,Electro Wizard,Bandit,Royal Ghost,Cannon Cart,Magic Archer,Golden Knight,Barbarian Barrel,Heal Spirit,0.0,1.0,lose
13044,Lava Hound,Balloon,Zap,Fireball,Skeleton Army,Bomber,Inferno Dragon,Minions,0.0,1.0,lose
13045,Hog Rider,Mega Minion,Zap,The Log,Ice Golem,Inferno Tower,Skeleton Army,Lightning,0.0,1.0,lose
13046,Ram Rider,Mother Witch,Electro Wizard,Golden Knight,Barbarian Barrel,Fireball,P.E.K.K.A,Dark Prince,0.0,1.0,lose
13047,Elite Barbarians,Sparky,Mega Knight,Rage,Firecracker,Electro Wizard,Zap,Mega Minion,0.0,1.0,lose
13048,Hog Rider,Valkyrie,Firecracker,Inferno Tower,Skeletons,Electro Spirit,Earthquake,The Log,0.0,1.0,lose
13049,Valkyrie,Hog Rider,Firecracker,Tesla,Skeletons,Fire Spirit,The Log,Earthquake,0.0,1.0,lose
13050,Hog Rider,Cannon,Fire Spirit,The Log,Musketeer,Skeletons,Fireball,Ice Golem,0.0,1.0,lose
13051,Barbarian Barrel,Inferno Dragon,Baby Dragon,Freeze,Bowler,Tornado,Lumberjack,Balloon,1.0,2.0,lose
13052,Lava Hound,Guards,Zap,Mega Minion,Balloon,Tombstone,Fireball,Skeleton Dragons,1.0,2.0,lose
13053,Fireball,Zap,Magic Archer,Royal Ghost,Electro Wizard,Battle Ram,P.E.K.K.A,Bandit,1.0,0.0,win
13054,Electro Giant,Golden Knight,Tornado,Lightning,Skeletons,Barbarian Barrel,Goblin Cage,Baby Dragon,1.0,0.0,win
13055,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
13056,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
13057,P.E.K.K.A,Lumberjack,Balloon,Electro Wizard,Baby Dragon,Freeze,Zap,Tornado,2.0,1.0,win
13058,Freeze,Valkyrie,Inferno Dragon,Tornado,Bowler,Graveyard,Electro Wizard,Ice Wizard,0.0,1.0,lose
13059,The Log,Guards,Furnace,Inferno Tower,Dark Prince,Miner,Fireball,Minion Horde,1.0,0.0,win
13060,Lava Hound,Balloon,Tombstone,Skeleton Dragons,Mega Minion,Fireball,Barbarians,Zap,1.0,2.0,lose
13061,Goblin Barrel,Rocket,The Log,Guards,Knight,Inferno Tower,Princess,Electro Spirit,1.0,0.0,win
13062,Giant,Mega Minion,Prince,Dark Prince,Golden Knight,Fireball,Zap,Electro Wizard,0.0,1.0,lose
13063,Bandit,Wall Breakers,Zap,Bats,Arrows,Prince,Musketeer,Mega Knight,1.0,2.0,lose
13064,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,1.0,0.0,win
13065,Valkyrie,Goblin Barrel,Skeleton Barrel,The Log,Dart Goblin,Inferno Tower,Skeleton Army,Princess,1.0,0.0,win
13066,Giant,Bowler,Graveyard,Bats,Skeleton Army,Night Witch,Arrows,Giant Snowball,3.0,0.0,win
13067,X-Bow,Cannon Cart,Tesla,Fireball,Skeletons,Ice Wizard,Fire Spirit,The Log,1.0,0.0,win
13068,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
13069,Zap,Fireball,Minions,Battle Ram,Royal Ghost,Bandit,Electro Wizard,P.E.K.K.A,0.0,1.0,lose
13070,Goblin Giant,Sparky,Elite Barbarians,Dark Prince,Mega Minion,Archer Queen,Zap,Rage,0.0,1.0,lose
13071,Cannon Cart,Zap,Lumberjack,Electro Spirit,Fireball,Mega Knight,Balloon,Mega Minion,2.0,1.0,win
13072,Bowler,Electro Giant,Lightning,Baby Dragon,Mega Minion,Tornado,Barbarian Barrel,Goblin Cage,0.0,1.0,lose
13073,Knight,Hog Rider,Archer Queen,Bomb Tower,Skeletons,Fire Spirit,Earthquake,The Log,0.0,1.0,lose
13074,Wall Breakers,Miner,Bats,Spear Goblins,Mirror,Skeleton Barrel,Zap,Fireball,1.0,3.0,lose
13075,Cannon Cart,Magic Archer,Battle Ram,Electro Wizard,Royal Ghost,Bandit,Fireball,Barbarian Barrel,0.0,1.0,lose
13076,Fireball,Goblin Gang,Knight,Mortar,Musketeer,Skeleton Barrel,Spear Goblins,The Log,0.0,1.0,lose
13077,Ram Rider,Barbarian Barrel,Fireball,Bandit,Dark Prince,P.E.K.K.A,Electro Wizard,Magic Archer,0.0,1.0,lose
13078,Fisherman,Royal Giant,Mega Minion,Dark Prince,The Log,Goblin Cage,Mother Witch,Fireball,0.0,1.0,lose
13079,Zap,Fireball,Prince,Dark Prince,Goblin Giant,Bats,Spear Goblins,Guards,1.0,2.0,lose
13080,Giant,Dark Prince,Skeleton Army,Inferno Dragon,Witch,Graveyard,Fireball,Arrows,0.0,3.0,lose
13081,Bandit,Cannon Cart,Wall Breakers,Goblin Barrel,Skeletons,Princess,Hunter,The Log,0.0,1.0,lose
13082,Zap,Minions,Wall Breakers,Royal Ghost,Archer Queen,Miner,Prince,Mega Knight,1.0,2.0,lose
13083,Bandit,Poison,Royal Ghost,Electro Wizard,P.E.K.K.A,Battle Ram,Minions,Zap,1.0,2.0,lose
13084,Knight,Baby Dragon,Ice Wizard,Bomb Tower,Graveyard,Poison,Barbarian Barrel,Tornado,0.0,1.0,lose
13085,Golem,Electro Dragon,Baby Dragon,Mega Minion,Lumberjack,Elite Barbarians,Tornado,Barbarian Barrel,3.0,1.0,win
13086,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
13087,Electro Wizard,Fisherman,Dark Prince,Electro Spirit,Hunter,Fireball,Royal Giant,The Log,0.0,1.0,lose
13088,Knight,Goblin Barrel,Guards,Electro Spirit,Tesla,Princess,The Log,Rocket,0.0,1.0,lose
13089,X-Bow,The Log,Knight,Fireball,Skeletons,Archer Queen,Electro Spirit,Tesla,0.0,1.0,lose
13090,Mega Knight,Giant Snowball,Archer Queen,Electro Spirit,Ram Rider,Bandit,Royal Ghost,Lightning,0.0,1.0,lose
13091,Knight,Ice Spirit,Goblin Gang,Goblin Barrel,Inferno Tower,Rocket,The Log,Princess,0.0,1.0,lose
13092,Spear Goblins,Mortar,Miner,Guards,Cannon Cart,The Log,Minion Horde,Fireball,0.0,1.0,lose
13093,The Log,Miner,Mortar,Fireball,Spear Goblins,Cannon Cart,Minion Horde,Goblin Gang,2.0,1.0,win
13094,Giant,Giant Snowball,Skeleton Army,Minions,Graveyard,Musketeer,Arrows,Dark Prince,1.0,0.0,win
13095,Electro Wizard,Magic Archer,Fireball,Ram Rider,Golden Knight,Prince,Bandit,Barbarian Barrel,1.0,0.0,win
13096,Lava Hound,Inferno Dragon,Fireball,Balloon,Barbarians,Goblin Gang,Minions,Arrows,1.0,2.0,lose
13097,Skeleton Army,Witch,Fireball,Musketeer,Hog Rider,Giant,Valkyrie,Minion Horde,1.0,3.0,lose
13098,Ice Spirit,Skeletons,The Log,Ice Golem,Cannon,Rocket,Hog Rider,Musketeer,1.0,0.0,win
